user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
¿Qué consecuencias tendría una deuda financiera debida al importe de la financiación externa?,"['- Deuda financiera: debido al importe de la financiación externa (Nota 20), un cambio en los tipos de interés a la fecha de cierre no afectaría significativamente a los resultados consolidados.', 'Este nivel de deuda pública representa un factor claro de vulnerabilidad financiera ante cambios en el sentimiento inversor, ya que implica unas necesidades de financiación elevadas del sector público y limita el margen de actuación de la política fiscal en un eventual escenario de desaceleración.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'Entre el conjunto de desequilibrios financieros acumulados por la economía española, el excesivo endeudamiento de las empresas tiene especial relevancia por cuanto supone un freno a la recuperación de la inversión y por consiguiente a la recuperación del empleo.']",un cambio en los tipos de interés a la fecha de cierre no afectaría significativamente a los resultados consolidados,un cambio en los tipos de interés a la fecha de cierre no afectaría significativamente a los resultados consolidados,0.75,0.5,1.0
¿Por qué gran parte de las líneas están en proceso de ejecución?,"['Gran parte de las líneas están en proceso de ejecución, dado que muchos de los objetivos propuestos se han trazado a 2015.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.', 'Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.', 'Además, se ha procedido a revisar el estado actual de las instalaciones obteniendo como resultado unas propuestas de mejora de ahorro y eficiencia energética.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.']",muchos de los objetivos propuestos se han trazado a 2015,muchos de los objetivos propuestos se han trazado a 2015,0.75,1.0,1.0
¿A qué se debió el crecimiento de LAS VENTAS? ,"['LAS VENTAS crecieron debido a la incorporación de Oliveri (en 2013 sólo un mes) y Garofalo (desde el mes de junio). El impacto de los nuevos negocios es de 103 millones de euros. Ambas compañías son parte importante en la estrategia del Grupo y tienen un desarrollo específico para ampliar su distribución en mercados que entendemos complementarios.', 'En 2017 las ventas han aumentado un 4,3% como consecuencia de una ligera recuperación de la situación general económica y también del sector de la construcción.', 'Sin considerar esta venta, el beneficio neto ha crecido un 25,4% principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'El resultado antes de impuestos, que refleja mejor la evolución del negocio, crece un 8% gracias al aumento de volúmenes, la buena gestión de márgenes y el control de costes.']",a la incorporación de Oliveri (en 2013 sólo un mes) y Garofalo (desde el mes de junio),a la incorporación de Oliveri (en 2013 sólo un mes) y Garofalo (desde el mes de junio),1.0,0.75,1.0
¿El Día Mundial del Cáncer de Mama qué ha implicado?,"['Además, con motivo del Día Mundial del Cáncer de Mama, se emitieron en televisión piezas con consejos para prevenir esta enfermedad.', 'También queremos que nuestros proyectos de responsabilidad social sean cada vez más cercanos a ellos y a sus familias, y por esto buscamos que en cada uno de ellos puedan participar y estar con nosotros. Pongo como ejemplos, el lanzamiento de nuestra Superliga DIA en España, la carrera en apoyo a los niños con cáncer en Sao Paulo, la ayuda a jóvenes madres en riesgo de exclusión en Portugal o la campaña de recogida de ropa de abrigo en Argentina entre otras muchas acciones.', 'Simultáneamente, hemos comenzado a trabajar en la cuarta edición, que supondrá una importante ampliación del alcance del programa, ya que también abarcará cuestiones adicionales de sostenibilidad ambiental.', 'Además de las acciones que llevamos a cabo con nuestros interlocutores, los pacientes y la comunidad sanitaria, 2015 nos sirvió para reorientar toda nuestra organización al objetivo de ofrecer soluciones innovadoras para los pacientes en Dermatología a través de nuestro know-how acumulado y nuestra competencia técnica en este campo. Gracias a una amplia gama de acciones internas y externas, no solo nos encontramos hoy en una mejor posición para conseguir este objetivo, sino que podemos hacerlo escuchando mejor las aportaciones de los pacientes, los médicos y la comunidad científica.', 'El factor climático tiene cada vez mayor importancia, por lo que impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital.']",se emitieron en televisión piezas con consejos para prevenir esta enfermedad,se emitieron en televisión piezas con consejos para prevenir esta enfermedad,1.0,0.5,1.0
¿Qué ha motivado el enfoque en la red comercial y la adopción de una estrategia de precios con tipos de interés más atractivos?,"['La contratación de préstamos al consumo consolida su crecimiento con un incremento de volumen del 46,42% respecto al año anterior gracias al foco en la red comercial y a la estrategia aplicada en la política de precios con tipos de interés más atractivos.', 'Esta tendencia se sustentó en una mejora de las variables macroeconómicas, pero se potenció innegablemente gracias al esfuerzo por retener el precio que inició Atresmedia desde hace un par de años, estrategia por la que parecen por fin haber optado el resto de operadores principales del mercado.', 'La transformación digital está impactada por los cambios en los hábitos de los consumidores, y por ello se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento.', 'Gracias al mejor aprovechamiento del Big Data es posible el desarrollo de modelos estadísticos de propensión al consumo de productos y servicios, con refresco diario de la información, lo que redunda en una adecuación de la oferta y por tanto de la eficacia en las acciones comerciales.', 'Europa ha tenido una primera mitad del año con fuerte incremento del consumo aparente, debido al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro.']","La contratación de préstamos al consumo consolida su crecimiento con un incremento de volumen del 46,42% respecto al año anterior","La contratación de préstamos al consumo consolida su crecimiento con un incremento de volumen del 46,42% respecto al año anterior",1.0,1.0,1.0
¿Qué efecto ha tenido el éxito de su oferta de novelas?,"['Es la temática líder absoluto en las tardes de lunes a viernes (4,4%), por encima incluso de algunas generalistas debido al éxito de su oferta de novelas.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Sin considerar esta venta, el beneficio neto ha crecido un 25,4% principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.']","Es la temática líder absoluto en las tardes de lunes a viernes (4,4%), por encima incluso de algunas generalistas","Es la temática líder absoluto en las tardes de lunes a viernes (4,4%), por encima incluso de algunas generalistas",1.0,0.25,1.0
¿Cuál es el efecto de que el Grupo se acogiera a la exención de la NIIF 1 sobre diferencias de conversión acumuladas?,"['El Grupo se acogió a la exención contemplada en la NIIF 1 ""Adopción por primera vez de las NIIF"" relativa a diferencias de conversión acumuladas, por lo que aquellas diferencias de conversión reconocidas en las cuentas anuales consolidadas que se hubieran generado con anterioridad al 1 de enero de 2004 se muestran en cuentas de reservas.', 'Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.', 'Dado que los nuevos requisitos de contabilidad de coberturas se acercarán más a las políticas de gestión de riesgo de la entidad, una evaluación preliminar de las actuales relaciones de cobertura del Grupo indica que éstas cumplirán con las condiciones para su continuidad como relaciones de cobertura con la aplicación de NIIF', 'Como resultado de los puntos mencionados anteriormente, el Grupo ha obtenido un beneficio después de impuestos de 17.526 miles de euros.', 'En el Grupo no existen restricciones al derecho de voto, ya que cada acción da derecho a un voto.']",aquellas diferencias de conversión reconocidas en las cuentas anuales consolidadas que se hubieran generado con anterioridad al 1 de enero de 2004 se muestran en cuentas de reservas,aquellas diferencias de conversión reconocidas en las cuentas anuales consolidadas que se hubieran generado con anterioridad al 1 de enero de 2004 se muestran en cuentas de reservas,1.0,0.6,1.0
¿Qué efecto han tenido los puntos que se han mencionado previamente?,"['Como resultado de los puntos mencionados anteriormente, el Grupo ha obtenido un beneficio después de impuestos de 17.526 miles de euros.', 'Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'Portugal también respondió bien el ejercicio pasado, el primero completo con nosotros, y tuvo incrementos notables en recursos minoristas e inversión crediticia, en parte como consecuencia de la mejora de la situación macroeconómica del país.', 'Este tipo de inversiones, en cualquier caso, cumplirá con nuestra prioridad de creación de valor para el accionista, y por ello buscamos las fórmulas financieras atractivas que nos permitan obtener un valor añadido real.', 'El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.']",el Grupo ha obtenido un beneficio después de impuestos de 17.526 miles de euros,el Grupo ha obtenido un beneficio después de impuestos de 17.526 miles de euros,1.0,1.0,1.0
¿Por qué se ha registrado una disminución del porcentaje de ebitda certificado?,"['En 2015, a pesar de avanzar en la certificación de nuevos sistemas de gestión ambiental conforme a ISO 14001 y a los requisitos internos, se ha registrado una disminución del porcentaje de ebitda certificado, como consecuencia de la incorporación de nuevas actividades en Chile donde se está trabajando en adaptarlas a los referenciales internacionales y a los requerimientos internos en materia de gestión ambiental. En materia de cambio climático este año se ha mantenido el avance de los diferentes proyectos encaminados a la determinación de nuestra huella de carbono e identificación de los riesgos y oportunidades derivados del cambio climático.', 'El ebitda disminuye un 20,9% debido al impacto de una menor demanda y un efecto negativo de los tipos de cambio (–46 millones de euros).', 'El EBITDA ajustado descendió un 9,4% en 2017 hasta EUR568.6m, una caída del 8,9% a divisa constante. Este descenso tuvo su reflejo en una erosión de 65 puntos básicos en el margen EBITDA ajustado, que fue del 6,6% en el año como resultado de la política de precios implementada en España en la segunda mitad del año.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.', 'Estas ventas han supuesto un ingreso de 2.412 millones de euros en el ejercicio 2016, un 16,4% inferior al del ejercicio 2015 como consecuencia de la caída en las unidades físicas vendidas y del menor precio medio de venta.']",consecuencia de la incorporación de nuevas actividades en Chile donde se está trabajando en adaptarlas a los referenciales internacionales y a los requerimientos internos en materia de gestión ambiental,consecuencia de la incorporación de nuevas actividades en Chile donde se está trabajando en adaptarlas a los referenciales internacionales y a los requerimientos internos en materia de gestión ambiental,1.0,1.0,1.0
¿Cuál es la consecuencia de que su reutilización no sea posible pero sí su reciclaje?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Lingotes Especiales apuesta decididamente por la Economía Circular ya que esta permite diseñar productos sin desechos que faciliten su desmontaje y su reutilización y convertir residuos en recursos, incorporándolos de nuevo al ciclo de la economía productiva y reduciendo, a la vez, el impacto ambiental de los procesos.', 'Respecto a la recuperación de los productos puestos en el mercado, es inviable evaluar el volumen generado y la gestión efectuada a nivel mundial, dado que no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel global.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'Los tipos de residuos generados en cada fábrica no coinciden al 100%, por ello se han reducido a un grupo homogéneo para su comparación.']",el 97% son reciclados por empresas especializadas,el 97% son reciclados por empresas especializadas,1.0,1.0,1.0
¿Qué hizo que el evento fuera posible?,"['Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'Durante 2017 hemos seguido desarrollando, para un importante fabricante, un disco de freno para una versión deportiva de próxima generación. Este trabajo supone una apuesta por nuestro saber hacer ya que, además de la producción, somos responsables del diseño y de los test de validación del citado disco.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.']","la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente","la colaboración de Atresmedia y una de las principales distribuidoras con las que trabaja, Warner Bros",0.0,0.5,1.0
¿Qué supone que todos los beneficios hayan sido comunicados a la totalidad de la plantilla?,"['Los trabajadores y trabajadoras tienen a su disposición un conjunto de beneficios sociales pactados por Banco Sabadell y los representantes sindicales en el acuerdo sobre medidas de conciliación de la vida familiar y personal con la laboral. Todos estos beneficios han sido comunicados a la totalidad de la plantilla y están recogidos en el portal del empleado de la intranet, por lo que son ampliamente conocidos por los trabajadores y trabajadoras, que los vienen solicitando y disfrutando desde hace tiempo.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.', 'Gracias a la contribución de todos nuestros empleados, Inditex ha logrado unos resultados especialmente positivos en los ejercicios 2015 y 2016, que han permitido repartir más de 79 millones de euros entre más de 84.000 personas en 50 países.', 'Gracias a la colaboración con los diferentes departamentos, todos los empleados -e incluso las nuevas incorporaciones- participan en talleres de sensibilización ambiental.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.']","son ampliamente conocidos por los trabajadores y trabajadoras, que los vienen solicitando y disfrutando desde hace tiempo","son ampliamente conocidos por los trabajadores y trabajadoras, que los vienen solicitando y disfrutando desde hace tiempo",0.75,0.6666666666666666,1.0
¿Qué ha provocado la reducción del volumen de dichas operaciones y los límites establecidos?,"['La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'Por otro lado, los gastos financieros se han reducido significativamente como resultado de fructíferas negociaciones con los bancos que permitieron minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia.', 'Este procedimiento monitoriza en tiempo real operaciones de movimientos de fondos ordenadas desde las webs puestas al servicio del cliente, ya que todas sus sesiones son analizadas y marcadas con un valor de confianza.', 'Algunas limitaciones son intrínsecas a la métrica VaR en sí, independientemente de la metodología empleada para su cálculo, entre las que se encuentran: El cálculo del VaR está calibrado a un nivel de confianza determinado que no indica los niveles de posibles pérdidas más allá de él. Se pueden encontrar en la cartera algunos productos con un horizonte de liquidez mayor al especificado en el modelo de VaR. El VaR es un análisis estático del riesgo de la cartera, por lo que la situación podría cambiar significativamente a lo largo del día siguiente, si bien esto debería ocurrir con una probabilidad muy baja.']",es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo,"En las operaciones de trading de electricidad y de derechos de emisión de CO2 realizadas por Gas Natural Fenosa, el riesgo es poco significativo",0.0,0.3333333333333333,0.75
¿Qué ha favorecido la mejoría de la economía mundial en los últimos meses del 2016?,"['La vinculación del sector del seguro con el entorno macroeconómico resulta indudable. En este sentido, la economía mundial mejoró en los últimos meses del 2016 gracias a la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017. En conjunto, la economía global creció un 3,1%, cifra inferior a la del 2015, pero superior a la prevista a principios de año.', 'Estados Unidos, por su parte, experimentó cierta ralentización en su crecimiento, con un incremento anual del PIB del 1,6%, pero con un satisfactorio cuadro macroeconómico: prácticamente pleno empleo, inflación controlada, incremento del número de asalariados con mejoras en los salarios medios y un índice de confianza de los consumidores positivo gracias al impulso fiscal anunciado por el nuevo presidente.', 'En un entorno de crecimiento económico tanto a nivel nacional como global – el PIB de España repuntó un 3,1% en 2017 en tasa interanual y el de la economía mundial un 3,7%- hemos sabido avanzar de forma firme pero no podemos olvidar que las incertidumbres del entorno pueden afectar a cualquier compañía de dimensión internacional y por ello, es importante contar con una relativa diversificación de la actividad.', 'En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.', 'Europa ha tenido una primera mitad del año con fuerte incremento del consumo aparente, debido al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro.']","la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017","la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017",1.0,0.5,1.0
"¿Qué se pretende conseguir manteniendo el nombre, sin fusiones ni comprando empresas en España?","['Nuestra trayectoria avala ese propósito de estabilidad, porque mantenemos el nombre, no nos hemos fusionado con nadie y no hemos comprado nada en España.', 'Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.', 'Estas sociedades y fondos son autosuficientes en lo que a sus actividades se refiere y no dependen de una estructura de capital que les pudiese llegar a impedir la realización de sus actividades sin apoyo financiero adicional, por lo que no son objeto de consolidación.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'No obstante, no queremos caer en la autocomplacencia porque nuestra constante es crecer, superar retos, nunca acomodarnos en la tentadora zona de lo fácil.']",Nuestra trayectoria avala ese propósito de estabilidad,Nuestra trayectoria avala ese propósito de estabilidad,1.0,1.0,1.0
¿Qué se ha conseguido a raíz del trabajo de Piecitos Colorados?,"['• A raíz del trabajo de Piecitos Colorados, se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Gracias a la colaboración con los diferentes departamentos, todos los empleados -e incluso las nuevas incorporaciones- participan en talleres de sensibilización ambiental.', 'Applus+ cuenta con profesionales de gran talento, comprometidos y apasionados, que han contribuido al crecimiento y a la diversificación del negocio durante muchos años y por este motivo me gustaría expresarles mi agradecimiento por la gran labor que han realizado.']",se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela,se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela,1.0,0.3333333333333333,1.0
¿Qué les ha permitido alcanzar un crecimiento sin realizar ampliaciones de capital? ,"['Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Con una plantilla superior a las 60 personas, y una facturación anual cercana a los 10 millones de euros, ha experimentado un importante crecimiento durante los últimos años gracias a la apuesta realizada por modernizar sus instalaciones, métodos y procesos productivos.  Crecimiento significativo en negocios relacionados con el diseño y construcción de sistemas de transporte llave en mano para operar y, cuando los clientes así lo requieran, realizar su mantenimiento Uoperación, en solitario o en alianza, incluyendo inversión de capital según el caso.  Continuación del esfuerzo inversor en desarrollo tecnológico, tanto en lo referido a tecnologías como a productos de alto valor añadido, comercializables a nivel de componente, subsistema o material destinado a proveer a los clientes en todas nuestras ramas de actividad (material rodante, señalización, energía, gestión de datos, inspecciones, etc.).', 'Sin considerar esta venta, el beneficio neto ha crecido un 25,4% principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción.', 'El resultado antes de impuestos, que refleja mejor la evolución del negocio, crece un 8% gracias al aumento de volúmenes, la buena gestión de márgenes y el control de costes.']",una política prudente de distribución del dividendo,una política prudente de distribución del dividendo,1.0,0.6666666666666666,1.0
¿Qué ha supuesto la mejora de los sistemas de control del resultado de las campañas?,"['En línea con lo anterior, la medición de la eficiencia y eficacia de estas iniciativas se ha visto potenciada y ha sido posible gracias a la mejora de los sistemas y control del resultado de las campañas mediante la construcción de modelos econométricos que permiten calcular el retorno de la inversión publicitaria (ROI) y la optimización del mix de medios utilizado.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.', 'Este sistema supone un importante avance en el impacto medioambiental ya que los sistemas de purificación propuestos eliminan impurezas, productos químicos e imperfecciones sin perjudicar la calidad del agua consumible por el cliente, reduciendo además espacio de almacenaje, costes económicos y tiempo por la gestión logística del producto.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'El plan de incentivo anual (anual incentive plan) se centra en la mejora de los resultados financieros, por lo que su principal métrica es el beneficio de explotación antes de partidas excepcionales del Grupo.']",la medición de la eficiencia y eficacia de estas iniciativas se ha visto potenciada y ha sido posible,la medición de la eficiencia y eficacia de estas iniciativas,0.75,0.75,1.0
¿A qué se debe que Gas Natural Fenosa promueva la conciliación profesional y personal?,"['Gas Natural Fenosa promueve la conciliación de la vida profesional y personal gracias al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados.', 'Contar la historia de Gas Natural Fenosa es contar una historia de pasión, fe, trabajo y visión de progreso, porque la energía es progreso.', 'La innovación es uno de los motores del desarrollo de Gas Natural Fenosa, por lo que destina una parte importante de sus recursos y sus esfuerzos a las actividades de I+D+i, tratando de buscar una optimización de los recursos, de desarrollar nuevas tecnologías y de mantenerse al corriente de los avances tecnológicos en los sectores en los que opera.', 'Provisiones Se reconocen las provisiones cuando Gas Natural Fenosa tiene una obligación presente, ya sea legal o implícita, como resultado de sucesos pasados; hay más probabilidades de que vaya a ser necesaria una salida de recursos para liquidar la obligación que de lo contrario; y el importe se ha estimado de forma fiable.', 'Asimismo, Banco Sabadell ofrece un amplio abanico de medidas orientadas a mejorar la conciliación de la vida laboral y familiar y/o personal de su plantilla, mediante la contratación de servicios o compra de productos a través del portal para empleados, que les ofrece no solamente un ahorro económico sino también de tiempo, ya que reciben los productos en su lugar de trabajo y se ahorran el desplazamiento o el hacer la gestión fuera del horario laboral.']","al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados","al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados",1.0,1.0,1.0
¿Cuál es el motivo de que se busque que en cada uno de ellos puedan participar y acompañarles?,"['Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.', 'Personas a las que quiero hacer llegar desde aquí mi más sincero agradecimiento, pues su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro.', 'Gracias a la colaboración con los diferentes departamentos, todos los empleados -e incluso las nuevas incorporaciones- participan en talleres de sensibilización ambiental.', 'Con esta integración, el proyecto de El Estirón toma una dimensión más amplia y gana en difusión, gracias a la sinergia de los soportes y altavoces con los que cuenta objetivo Bienestar.', 'Me resulta complicado abarcar en esta carta todos los aspectos de interés que pueden encontrar en el presente informe, por lo que les animo a leerlo con atención y detenimiento.']","su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro",queremos que nuestros proyectos de responsabilidad social sean cada vez más cercanos a ellos y a sus familias,0.25,0.3333333333333333,0.5
¿Por qué han de ser también flexibles?,"['Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.', 'Operamos en una industria global y altamente competitiva por lo que no sólo debemos adaptarnos de forma continuada a los requisitos de nuestros clientes sino que consideramos el desarrollo conjunto una oportunidad de ventaja competitiva.', 'Así, nuestra estrategia de diversidad viene definida como el resultado inevitable y natural de adaptar nuestro negocio al entorno en el que operamos y, en consecuencia, entenderla como parte de nuestra realidad empresarial.', 'Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'Operamos en una industria global y altamente competitiva por lo que no sólo debemos adaptarnos de forma continuada a los requisitos de nuestros clientes sino que consideramos el I+D una oportunidad de ventaja competitiva.']",la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos,la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos,1.0,1.0,1.0
¿Qué propició la celebración del octavo centenario de la Universidad de Salamanca?,"['Con motivo de la celebración del octavo centenario de la Universidad de Salamanca, la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca.', 'Personas a las que quiero hacer llegar desde aquí mi más sincero agradecimiento, pues su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro.', 'En 2015 Universitas Telefónica, nuestra universidad corporativa, capacitó en su campus de Barcelona a 2.046 ejecutivos gracias a programas presenciales de liderazgo y estrategia focalizados en la transformación digital.', 'Quiero felicitar a los más de 200.000 profesionales que trabajan en el Grupo Santander, puesto que los logros alcanzados en 2017 no hubieran sido posibles sin la aportación de cada uno de ellos. tenemos el objetivo de consolidarnos como el mejor banco comercial para nuestros empleados, clientes, accionistas y la sociedad.', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.']","la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca","la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca",1.0,0.75,1.0
