user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
¿Qué ha favorecido la mejoría de la economía mundial en los últimos meses del 2016?,"['La vinculación del sector del seguro con el entorno macroeconómico resulta indudable. En este sentido, la economía mundial mejoró en los últimos meses del 2016 gracias a la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017. En conjunto, la economía global creció un 3,1%, cifra inferior a la del 2015, pero superior a la prevista a principios de año.', 'Estados Unidos, por su parte, experimentó cierta ralentización en su crecimiento, con un incremento anual del PIB del 1,6%, pero con un satisfactorio cuadro macroeconómico: prácticamente pleno empleo, inflación controlada, incremento del número de asalariados con mejoras en los salarios medios y un índice de confianza de los consumidores positivo gracias al impulso fiscal anunciado por el nuevo presidente.', 'Esta tendencia favorable se produjo a pesar de haberse generado menores comisiones de mantenimiento de cuentas debido a la suspensión de su cobro al segmento retail, impuesta por el Consejo de Estado turco, y de los altos ingresos generados en el 2016 por el programa de millas Miles & Smiles.', 'Es cierto que se ha registrado una desaceleración de la actividad en la segunda parte de 2015 respecto a lo observado en el primer semestre debido a la ralentización de la demanda mundial, el agotamiento de algunos factores cíclicos y el aumento de la incertidumbre, en parte ligada al ciclo electoral español, pero las previsiones indican que se alcanzará un incremento del PIB de alrededor de un 2,7% para 2016.', 'En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.']","la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017","la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017",1.0,0.5,1.0
"¿Qué se pretende conseguir manteniendo el nombre, sin fusiones ni comprando empresas en España?","['Nuestra trayectoria avala ese propósito de estabilidad, porque mantenemos el nombre, no nos hemos fusionado con nadie y no hemos comprado nada en España.', 'Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.', 'Nueva aplicación móvil BBVA España, con un diseño que refleja la expresión del lema de BBVA, Creando Oportunidades, ya que sigue permitiendo realizar cualquier operación desde cualquier lugar, de una forma fácil y sencilla, pero aprovechando cada vez más todas las oportunidades que ofrecen las nuevas tecnologías y el big data.', 'No obstante, no queremos caer en la autocomplacencia porque nuestra constante es crecer, superar retos, nunca acomodarnos en la tentadora zona de lo fácil.', 'Quiero felicitar a los más de 200.000 profesionales que trabajan en el Grupo Santander, puesto que los logros alcanzados en 2017 no hubieran sido posibles sin la aportación de cada uno de ellos. tenemos el objetivo de consolidarnos como el mejor banco comercial para nuestros empleados, clientes, accionistas y la sociedad.']",Nuestra trayectoria avala ese propósito de estabilidad,Nuestra trayectoria avala ese propósito de estabilidad,1.0,1.0,1.0
¿Qué se ha conseguido a raíz del trabajo de Piecitos Colorados?,"['• A raíz del trabajo de Piecitos Colorados, se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'Gran parte de las líneas están en proceso de ejecución, dado que muchos de los objetivos propuestos se han trazado a 2015.', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Esta tendencia favorable se produjo a pesar de haberse generado menores comisiones de mantenimiento de cuentas debido a la suspensión de su cobro al segmento retail, impuesta por el Consejo de Estado turco, y de los altos ingresos generados en el 2016 por el programa de millas Miles & Smiles.']",se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela,se percibe un cambio de actitud de los alumnos respecto a su sentido de la responsabilidad y compromiso hacia la escuela,1.0,0.3333333333333333,1.0
¿Qué les ha permitido alcanzar un crecimiento sin realizar ampliaciones de capital? ,"['Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Sin considerar esta venta, el beneficio neto ha crecido un 25,4% principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción.', 'Desde la fusión, sigue creciendo todos los meses respecto al mismo mes del año anterior, con lo que encadena, a cierre del Ejercicio 2014, 27 meses de crecimiento ininterrumpido.', 'Nuestra trayectoria avala ese propósito de estabilidad, porque mantenemos el nombre, no nos hemos fusionado con nadie y no hemos comprado nada en España.']",una política prudente de distribución del dividendo,una política prudente de distribución del dividendo,1.0,0.5,1.0
¿Qué ha supuesto la mejora de los sistemas de control del resultado de las campañas?,"['En línea con lo anterior, la medición de la eficiencia y eficacia de estas iniciativas se ha visto potenciada y ha sido posible gracias a la mejora de los sistemas y control del resultado de las campañas mediante la construcción de modelos econométricos que permiten calcular el retorno de la inversión publicitaria (ROI) y la optimización del mix de medios utilizado.', 'Gracias a estas y otras mejoras, las incidencias en todas las plataformas se han reducido en un 61% con respecto al año anterior.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.', 'Gracias a la emisión de la serie de Antena 3, Tiempos de Guerra, la campaña ha tenido gran repercusión y visibilidad. 7.3.3.', 'CLAVES DEL EJERCICIO 2016 En 2016 Santander Chile logró una mejora sustancial en los indicadores de satisfacción de clientes gracias a la simplificación de procesos y a un mayor foco en el cliente, y cerrando así la brecha que existía con los principales competidores en materia de calidad de servicio.']",la medición de la eficiencia y eficacia de estas iniciativas se ha visto potenciada y ha sido posible,la medición de la eficiencia y eficacia de estas iniciativas,0.75,0.5,1.0
¿A qué se debe que Gas Natural Fenosa promueva la conciliación profesional y personal?,"['Gas Natural Fenosa promueve la conciliación de la vida profesional y personal gracias al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados.', 'Contar la historia de Gas Natural Fenosa es contar una historia de pasión, fe, trabajo y visión de progreso, porque la energía es progreso.', 'La innovación es uno de los motores del desarrollo de Gas Natural Fenosa, por lo que destina una parte importante de sus recursos y sus esfuerzos a las actividades de I+D+i, tratando de buscar una optimización de los recursos, de desarrollar nuevas tecnologías y de mantenerse al corriente de los avances tecnológicos en los sectores en los que opera.', 'Asimismo, Banco Sabadell ofrece un amplio abanico de medidas orientadas a mejorar la conciliación de la vida laboral y familiar y/o personal de su plantilla, mediante la contratación de servicios o compra de productos a través del portal para empleados, que les ofrece no solamente un ahorro económico sino también de tiempo, ya que reciben los productos en su lugar de trabajo y se ahorran el desplazamiento o el hacer la gestión fuera del horario laboral.', 'Después de un primer trimestre exigente como empresa cotizada y a pesar de las dificultades experimentadas por la industria del petróleo y el gas, que es una parte importante de nuestra actividad, me complace anunciar que, gracias a la gestión y dirección de Fernando Basabe y de su equipo, el Grupo ha logrado obtener resultados conforme a nuestras expectativas.']","al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados","al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados",1.0,0.8,1.0
¿Cuál es el motivo de que se busque que en cada uno de ellos puedan participar y acompañarles?,"['También queremos que nuestros proyectos de responsabilidad social sean cada vez más cercanos a ellos y a sus familias, y por esto buscamos que en cada uno de ellos puedan participar y estar con nosotros. Pongo como ejemplos, el lanzamiento de nuestra Superliga DIA en España, la carrera en apoyo a los niños con cáncer en Sao Paulo, la ayuda a jóvenes madres en riesgo de exclusión en Portugal o la campaña de recogida de ropa de abrigo en Argentina entre otras muchas acciones.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.', 'Personas a las que quiero hacer llegar desde aquí mi más sincero agradecimiento, pues su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro.', 'Gracias a la colaboración con los diferentes departamentos, todos los empleados -e incluso las nuevas incorporaciones- participan en talleres de sensibilización ambiental.', 'Me resulta complicado abarcar en esta carta todos los aspectos de interés que pueden encontrar en el presente informe, por lo que les animo a leerlo con atención y detenimiento.']",También queremos que nuestros proyectos de responsabilidad social sean cada vez más cercanos a ellos y a sus familias,queremos que nuestros proyectos de responsabilidad social sean cada vez más cercanos a ellos y a sus familias,1.0,1.0,1.0
¿Por qué han de ser también flexibles?,"['Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.', 'Operamos en una industria global y altamente competitiva por lo que no sólo debemos adaptarnos de forma continuada a los requisitos de nuestros clientes sino que consideramos el desarrollo conjunto una oportunidad de ventaja competitiva.', 'Operamos en una industria global y altamente competitiva por lo que no sólo debemos adaptarnos de forma continuada a los requisitos de nuestros clientes sino que consideramos el I+D una oportunidad de ventaja competitiva.', 'Esta nueva revolución está creando también nuevos desafíos sociales y de sostenibilidad, por lo que debemos estar preparados para hacerles frente.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.']",la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos,la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos,1.0,1.0,1.0
¿Qué propició la celebración del octavo centenario de la Universidad de Salamanca?,"['Con motivo de la celebración del octavo centenario de la Universidad de Salamanca, la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'Somos lo que somos porque durante todos estos años hemos sabido como nadie adelantarnos, innovar y prepararnos, en definitiva, para el cambio.', 'En 2015 Universitas Telefónica, nuestra universidad corporativa, capacitó en su campus de Barcelona a 2.046 ejecutivos gracias a programas presenciales de liderazgo y estrategia focalizados en la transformación digital.', 'Quiero felicitar a los más de 200.000 profesionales que trabajan en el Grupo Santander, puesto que los logros alcanzados en 2017 no hubieran sido posibles sin la aportación de cada uno de ellos. tenemos el objetivo de consolidarnos como el mejor banco comercial para nuestros empleados, clientes, accionistas y la sociedad.']","la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca","la Fundación ACS y dicha Universidad firmaron, el día 27 de octubre de 2017, un Convenio de Colaboración para la mejora de la accesibilidad en el Edificio Histórico de la Universidad (Escuelas Mayores) y en el Colegio Mayor Fonseca",1.0,1.0,0.75
¿Por qué representa un factor claro de vulnerabilidad financiera ante cambios en el sentimiento inversor este nivel de deuda pública?,"['Este nivel de deuda pública representa un factor claro de vulnerabilidad financiera ante cambios en el sentimiento inversor, ya que implica unas necesidades de financiación elevadas del sector público y limita el margen de actuación de la política fiscal en un eventual escenario de desaceleración.', 'Este nivel es el inferior al del año pasado debido a la incorporación del perímetro de banca mayorista global.', 'Como consecuencia de la intervención del BCe en los mercados, la excepcionalidad en el área euro es tal que los tipos de interés negativos de la deuda pública se han convertido en habituales.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'El impacto de esta reforma global sobre la actividad económica es objeto de interés creciente, ya que representa un posible freno para el crecimiento económico.']",implica unas necesidades de financiación elevadas del sector público y limita el margen de actuación de la política fiscal en un eventual escenario de desaceleración,implica unas necesidades de financiación elevadas del sector público y limita el margen de actuación de la política fiscal en un eventual escenario de desaceleración,0.75,0.75,1.0
¿Estas medidas qué han permitido?,"['Gracias a estas medidas, tal y como queda reflejado en la gráfica anterior, hemos alcanzado una reducción del 6% en el consumo de energía eléctrica por prenda puesta en el mercado y de un 3% con respecto a las ventas, en comparación con 2016.', 'Gracias a estas y otras mejoras, las incidencias en todas las plataformas se han reducido en un 61% con respecto al año anterior.', 'Gracias a esta medida, hemos mejorado la densidad de dichos envíos en un 1,5% respecto al año anterior.', 'Esta tendencia favorable se produjo a pesar de haberse generado menores comisiones de mantenimiento de cuentas debido a la suspensión de su cobro al segmento retail, impuesta por el Consejo de Estado turco, y de los altos ingresos generados en el 2016 por el programa de millas Miles & Smiles.', 'Gracias a esta intervención, se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental.']","hemos alcanzado una reducción del 6% en el consumo de energía eléctrica por prenda puesta en el mercado y de un 3% con respecto a las ventas, en comparación con 2016","hemos alcanzado una reducción del 6% en el consumo de energía eléctrica por prenda puesta en el mercado y de un 3% con respecto a las ventas, en comparación con 2016",1.0,1.0,1.0
¿Qué ha supuesto para Inditex la contribución de todos sus empleados?,"['Gracias a la contribución de todos nuestros empleados, Inditex ha logrado unos resultados especialmente positivos en los ejercicios 2015 y 2016, que han permitido repartir más de 79 millones de euros entre más de 84.000 personas en 50 países.', 'En virtud de este documento, Inditex rechaza cualquier tipo de discriminación.', 'Gracias a la colaboración con Inditex, entre octubre de 2016 -fecha de incorporación del equipo técnico al proyecto- y enero de 2017 se ha trabajado con 460 personas, de las que 388 han recibido orientación laboral y una asignación de recursos ajustados a su perfil profesional.', 'Como resultado de la integración de todos nuestros canales de venta, en Inditex hemos trabajado en desarrollos tecnológicos que permitan aportar nuevas posibilidades a las necesidades de nuestros clientes.', 'Gracias a la colaboración con Inditex, en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo.']","ha logrado unos resultados especialmente positivos en los ejercicios 2015 y 2016, que han permitido repartir más de 79 millones de euros entre más de 84.000 personas en 50 países","ha logrado unos resultados especialmente positivos en los ejercicios 2015 y 2016, que han permitido repartir más de 79 millones de euros entre más de 84.000 personas en 50 países",1.0,1.0,1.0
"¿A qué se achaca que los ingresos de terminales registrasen un significativo crecimiento interanual en el cuarto trimestre (+41,0%; +3,8% en el año)?","['Los ingresos de terminales registran un significativo crecimiento interanual en el cuarto trimestre (+41,0%; +3,8% en el año) debido a la mayor actividad comercial de venta de equipos de gama alta.', 'Importante crecimiento de los ROF (+15,9% interanual), gracias al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio.', 'Los ingresos del periodo enero-diciembre de 2014 ascienden a 1.719 millones de euros y aumentan un 7,8% interanual, debido al crecimiento tanto del negocio móvil como del fijo.', 'Telefónica Colombia (Variaciones interanuales en términos orgánicos) En el año 2014, Telefónica Colombia muestra unos sólidos resultados tanto en términos operativos (crecimiento de accesos en todos los servicios), como en términos financieros (sostenido incremento interanual de los ingresos y de doble dígito en OIBDA gracias a las eficiencias logradas).', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.']",a la mayor actividad comercial de venta de equipos de gama alta,a la mayor actividad comercial de venta de equipos de gama alta,1.0,0.16666666666666666,1.0
¿Qué explica que sea cada vez más difícil mejorar?,"['Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'El entorno para la actividad bancaria está siendo desafiante, ya que a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'Este nivel es el inferior al del año pasado debido a la incorporación del perímetro de banca mayorista global.']",Llevamos años siendo cada vez más y más eficientes,Llevamos años siendo cada vez más y más eficientes,1.0,1.0,1.0
"¿A qué factores atribuimos el crecimiento del beneficio neto en un 25,4%?","['Sin considerar esta venta, el beneficio neto ha crecido un 25,4% principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción.', 'Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.', 'El beneficio antes de impuestos en 2015 fue de 31 millones de euros, gracias a la muy escasa morosidad (un 1%, diez veces menos que el promedio del sector), un balance equilibrado y un nivel de gastos de estructura muy bajo.', 'El resultado antes de impuestos, que refleja mejor la evolución del negocio, crece un 8% gracias al aumento de volúmenes, la buena gestión de márgenes y el control de costes.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.']",principalmente debido al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción,al buen desempeño del margen financiero y las comisiones cobradas y por un adecuado control de los gastos de administración y promoción,1.0,0.75,1.0
"¿Qué consecuencia tiene que los delincuentes, terroristas o gobiernos extranjeros ataquen a los sistemas del Grupo?","['El Grupo podría hacer frente a pérdidas financieras, la suspensión de las operaciones o el menoscabo de la reputación de sus marcas, con motivo de un ataque a los sistemas del Grupo por delincuentes, terroristas o gobiernos extranjeros.', 'El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.', 'Es política del Grupo para operaciones de financiación de circulante, acudir a endeudamiento con terceros a través de recursos ajenos a corto plazo y referenciados a índices variables de mercado, normalmente Euribor, con lo que se mitiga sustancialmente este riesgo de tipo de interés.']","El Grupo podría hacer frente a pérdidas financieras, la suspensión de las operaciones o el menoscabo de la reputación de sus marcas","El Grupo podría hacer frente a pérdidas financieras, la suspensión de las operaciones o el menoscabo de la reputación de sus marcas",1.0,0.3333333333333333,1.0
¿Qué consecuencias tiene que el nuevo Consejero Independiente Senior no sea Vicepresidente?,"['En lo que respecta al cargo de Consejero Independiente Senior, sus funciones las desempeñaba anteriormente el Vicepresidente y estaban incluidas en su remuneración (una asignación anual de 350.000 €). Dado que el nuevo Consejero Independiente Senior no es Vicepresidente, la asignación adicional por desempeñar las funciones de Consejero Independiente Senior se ha reducido a 30.000 €.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.', 'El número de consejeros independientes debe representar al menos un tercio del total, ya que hay un accionista que controla más del 30 % del capital social.', 'Una nueva consejera no ejecutiva, Nicola Shaw, fue nombrada en la Junta General de Accionistas de 2017 para cubrir la vacante dejada por la Baronesa Kingsmill, quien dejó de su puesto como consejera en esa junta. La fecha de entrada en vigor de su nombramiento se aplazó hasta el 1 de enero de 2018, ya que no tenía la disponibilidad requerida antes de esa fecha.', 'Igualmente la Junta General de Accionistas acordó a propuesta del Consejo de Administración y, previa propuesta de la Comisión de Nombramientos y Retribuciones, ratificar y nombrar Consejeros por un plazo de cuatro años, tal y como se recoge en los Estatutos Sociales a las siguientes personas: Rafael Miranda Robredo, que fue nombrado Consejero Externo Independiente por cooptación, y Presidente de Acerinox, el día 23 de abril de 2014 en sustitución del anterior Presidente Rafael Naranjo Olmedo, que dejo el cargo el día 21 de abril de 2014 por motivos de salud.']",la asignación adicional por desempeñar las funciones de Consejero Independiente Senior se ha reducido a 30.000 €,la asignación adicional por desempeñar las funciones de Consejero Independiente Senior se ha reducido a 30.000 €,1.0,1.0,1.0
"¿Por qué motivo contar la historia de Gas Natural Fenosa es contar una historia de pasión, fe, trabajo y visión de progreso?","['Contar la historia de Gas Natural Fenosa es contar una historia de pasión, fe, trabajo y visión de progreso, porque la energía es progreso.', 'Gas Natural Fenosa promueve la conciliación de la vida profesional y personal gracias al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados.', 'La innovación es uno de los motores del desarrollo de Gas Natural Fenosa, por lo que destina una parte importante de sus recursos y sus esfuerzos a las actividades de I+D+i, tratando de buscar una optimización de los recursos, de desarrollar nuevas tecnologías y de mantenerse al corriente de los avances tecnológicos en los sectores en los que opera.', 'Después de un primer trimestre exigente como empresa cotizada y a pesar de las dificultades experimentadas por la industria del petróleo y el gas, que es una parte importante de nuestra actividad, me complace anunciar que, gracias a la gestión y dirección de Fernando Basabe y de su equipo, el Grupo ha logrado obtener resultados conforme a nuestras expectativas.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación']",la energía es progreso,la energía es progreso,0.25,1.0,1.0
¿Qué se deriva de este documento?,"['Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'Este sistema, sus políticas y sus procedimientos están basados en el respeto a los Derechos Humanos y han sido desarrollados gracias al conocimiento y cercanía con toda la cadena de suministro.', 'En virtud de este documento, Inditex rechaza cualquier tipo de discriminación.', 'Me resulta complicado abarcar en esta carta todos los aspectos de interés que pueden encontrar en el presente informe, por lo que les animo a leerlo con atención y detenimiento.', 'No quiero extenderme mucho en esto porque la consejera delegada lo explica con detalle en este mismo informe, pero sí quiero poner énfasis en la calidad de los resultados.']",Inditex rechaza cualquier tipo de discriminación,Inditex rechaza cualquier tipo de discriminación,0.75,1.0,1.0
¿Qué ha facilitado esta intervención?,"['Gracias a esta intervención, se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental.', 'Gracias a esta medida, hemos mejorado la densidad de dichos envíos en un 1,5% respecto al año anterior.', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Gracias a estas y otras mejoras, las incidencias en todas las plataformas se han reducido en un 61% con respecto al año anterior.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.']",se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental,se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental,1.0,0.5,1.0
¿Qué implicaciones tiene que 4 millones de nuevos clientes hayan confiado en ellos?,"['En 2016, 4 millones de nuevos clientes han confiado en nosotros, con lo que la cifra total de clientes del Banco es ya de 125 millones.', 'Los clientes digitales aumentaron en el año 2017 un 10%, hasta los 4,4 millones de clientes, como resultado de nuestro firme compromiso con la transformación digital.', 'En este sentido, me gustaría enfatizar que nuestro retorno más inmediato se produce hacia los 37 millones de clientes que confían en nosotros, porque una aseguradora más eficaz siempre ofrece mejores productos y servicios.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Gracias a esta intervención, se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental.']",la cifra total de clientes del Banco es ya de 125 millones,la cifra total de clientes del Banco es ya de 125 millones,0.75,1.0,1.0
¿Por qué el número de consejeros independientes debe representar al menos un tercio del total?,"['El número de consejeros independientes debe representar al menos un tercio del total, ya que hay un accionista que controla más del 30 % del capital social.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.', 'No quiero extenderme mucho en esto porque la consejera delegada lo explica con detalle en este mismo informe, pero sí quiero poner énfasis en la calidad de los resultados.', 'En lo que respecta al cargo de Consejero Independiente Senior, sus funciones las desempeñaba anteriormente el Vicepresidente y estaban incluidas en su remuneración (una asignación anual de 350.000 €). Dado que el nuevo Consejero Independiente Senior no es Vicepresidente, la asignación adicional por desempeñar las funciones de Consejero Independiente Senior se ha reducido a 30.000 €.', 'El Consejo de Administración a 31 de diciembre 2016, se compone de 13 miembros, ya que después de celebrada la Junta General se produjo la dimisión de dos Consejeros dominicales, éstas bajas están pendientes de cubrir a finales de diciembre.']",hay un accionista que controla más del 30 % del capital social,hay un accionista que controla más del 30 % del capital social,0.75,1.0,1.0
¿A qué se debe que tengan como objetivo ser la aerolínea líder en precio y servicio a través del Atlántico Norte?,"['Nuestro objetivo es ser la aerolínea líder en precio y servicio a través del Atlántico Norte gracias a una red de corto radio rentable y sostenible. Nuestra estrategia tiene como pilares fundamentales una marca y un servicio sólidos y enfocados en el cliente, una red con atractivas conexiones y una base de costes competitiva y resiliente. Creemos que Aer Lingus está bien posicionada para seguir creciendo exitosamente aprovechando las ventajas de formar parte del Grupo IAG y para alcanzar nuestros objetivos.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'Los equipos han seguido trabajando en la homogeneización de la flota en tres ámbitos: configuración de la cabina, sistemas de aviónica y equipamiento para casos de emergencia. La homogeneización se ha extendido a todas las nuevas aeronaves, incluidos los nuevos Airbus A320neo y los Airbus A350. El objetivo del programa sigue siendo reducir los gastos de explotación gracias a la simplificación de la flota y a inversiones en inmovilizado ágiles y flexibles.', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.', 'Destacan operaciones como la financiación en la compra del 20% de Gas Natural por Global Infrastructure Partners y el asesoramiento y financiación al consorcio entre Vinci, ADP y Astaldi para la construcción de la nueva terminal internacional del de Chile. En el mercado de capitales de deuda, Santander se posiciona como líder en el ranking latinoamericano, ya que ha estado presente en las principales operaciones de la región.']",a una red de corto radio rentable y sostenible,a una red de corto radio rentable y sostenible,1.0,0.4,0.75
¿Qué consecuencia ha tenido el suceso pasado?,"['El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.', 'El impacto no fue duradero, ya que en los meses siguientes se redujo la volatilidad, la renta variable se recuperó y bajó la aversión al riesgo.', 'Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'En vista de estas difíciles circunstancias, creo que el nuevo equipo directivo de Vueling ha hecho un fantástico trabajo. Se han enfrentado a estos retos, han sido honestos acerca de los problemas que les afectaban y no se desentendieron de los errores que se cometieron a nivel interno. El nuevo equipo ha restablecido el desempeño operativo de la aerolínea, ha potenciado la resiliencia de la red.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación']",El Grupo tiene una obligación presente (ya sea legal o implícita),El Grupo tiene una obligación presente (ya sea legal o implícita),1.0,0.6666666666666666,1.0
