user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
"La morosidad y el coste de crédito permanecen en niveles moderados, ¿debido a qué?","['La morosidad y el coste de crédito permanecen en niveles moderados gracias a las políticas de admisión de nueva producción más estrictas en SC USA, y el buen comportamiento en las carteras de particulares y empresas en Santander Bank.', 'La morosidad y el coste de crédito permanecen en niveles estables gracias a la mejora de desempeño de las carteras de auto en SC USA, tras la implantación de la nueva política de riesgos que tuvo lugar en el primer trimestre, enfocada a mejorar el perfil de las nuevas operaciones, y tras los ajustes realizados en el sector de Oil&Gas, en línea con la industria, en Santander Bank.', 'La tasa de morosidad se ha reducido desde el 1,35% en 2016 al 1,13% a diciembre de 2017, gracias a un entorno macroeconómico más favorable y la aplicación de políticas prudentes.', 'El beneficio antes de impuestos en 2015 fue de 31 millones de euros, gracias a la muy escasa morosidad (un 1%, diez veces menos que el promedio del sector), un balance equilibrado y un nivel de gastos de estructura muy bajo.', 'El ARPU permanece relativamente estable en el ejercicio (-0,6%) gracias a la captación de clientes de valor, que permite compensar el fuerte impacto regulatorio.']","a las políticas de admisión de nueva producción más estrictas en SC USA, y el buen comportamiento en las carteras de particulares y empresas en Santander Bank","a las políticas de admisión de nueva producción más estrictas en SC USA, y el buen comportamiento en las carteras de particulares y empresas en Santander Bank",1.0,0.3333333333333333,1.0
"¿Qué permite a la compañía obtener, dentro de su política de gestión de personal, un alto nivel de conocimiento y contacto con la plantilla? ","['La política de gestión de personal llevada a cabo por la compañía permite obtener un alto nivel de conocimiento y contacto con la plantilla gracias a una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas que incluyen no solo políticas generales para regular la relación empresa/trabajador, sino también directivas específicas de Salud y Seguridad en el Trabajo, Formación y Educación, Diversidad e Igualdad de Oportunidades e Igual Remuneración entre Hombres y Mujeres. Por otro lado, aquellas filiales que disponen de una estructura de personal pequeña (eminentemente sociedades comerciales con menos de 10 empleados) se rigen eminentemente por la legislación laboral del país en el que desarrollan su actividad.', 'Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'También, en la relación con sus propietarios, la Compañía refleja sus valores corporativos ya que les ofrece un canal directo con la Compañía para la resolución de incidencias, ofrecer respuesta ágil a sus inquietudes y necesidades de información, con el objetivo de reforzar el vínculo y el orgullo de pertenencia, a través de la aportación de valor al negocio entendida en su más amplio sentido.', 'Este enfoque es importante, ya que nos permite contar con los conocimientos adecuados que faciliten unas conversaciones productivas con el equipo directivo. Si no entendemos su trabajo, no podemos analizar su labor ni ofrecer orientaciones útiles.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.']","una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas que incluyen no solo políticas generales para regular la relación empresa/trabajador, sino también directivas específicas de Salud y Seguridad en el Trabajo, Formación y Educación, Diversidad e Igualdad de Oportunidades e Igual Remuneración entre Hombres y Mujeres",una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas,0.75,0.9230769230769231,1.0
¿Qué explica que el entorno para la actividad bancaria esté resultando desafiante?,"['El entorno para la actividad bancaria está siendo desafiante, ya que a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente.', 'Este nivel es el inferior al del año pasado debido a la incorporación del perímetro de banca mayorista global.', 'En este sentido ha hecho, junto con otros bancos, un llamamiento público a todas las entidades signatarias de los Principios de Ecuador para que apoyen la ampliación de esta exigencia.finanzas sosteniBles 2017 P.97 Finanzas sostenibles Los bancos juegan un papel crucial en la lucha contra el cambio climático gracias a su posición única para movilizar capital mediante inversiones, préstamos y funciones de asesoramiento.', 'En un entorno económico y financiero complicado, pero con una leve y paulatina mejora a lo largo del año, la estrategia en 2014 se centró en: Lanzar el proyecto Santander Advance dirigido a las pymes con una oferta financiera y no financiera que ha proporcionado una importante notoriedad al Banco gracias a las actividades organizadas con clientes. Captar nuevos clientes y vincular a los existentes.', 'En el stress test de la EBA: Santander muestra una gran resistencia debido a su modelo de banca comercial y a su diversificación geográfica. En el escenario adverso, Santander es el banco que menos capital destruye entre los competidores']","a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente","a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente",1.0,0.0,1.0
¿A qué es debida la gran variedad de cláusulas que regulan el funcionamiento de los contratos de alquiler?,"['Esta nota presenta información sobre la exposición del Grupo a cada uno de los riesgos mencionados anteriormente, los objetivos, políticas y procesos definidos por el Grupo para gestionar el riesgo, así como los métodos utilizados para medir dichos riesgos, los Debido a la presencia del Grupo en diversos países, a la consiguiente variedad de legislaciones que rigen los contratos de alquiler, a la distinta naturaleza y posición económica de los propietarios entre otros factores, existe una gran variedad de cláusulas que regulan el funcionamiento de los contratos de alquiler.', 'Sin embargo, debido a la legislación de algunos países o a los usos habituales para los contratos de arrendamiento, en algunos casos la duración es menor.', 'Cuando el grupo actúa como arrendador de un bien, la suma de los valores actuales de los importes que recibirá del arrendatario se registra como una financiación prestada a terceros, por lo que se incluye en el epígrafe de ""Préstamos y partidas a cobrar"" del balance consolidado. Esta financiación incorpora el precio de ejercicio de la opción de compra a favor del arrendatario al vencimiento del contrato en los casos en que dicho precio de ejercicio sea suficientemente inferior al valor razonable del bien a la fecha de vencimiento de la opción, de modo que sea razonablemente probable que vaya a ejercerse.', 'Asimismo, Banco Sabadell ofrece un amplio abanico de medidas orientadas a mejorar la conciliación de la vida laboral y familiar y/o personal de su plantilla, mediante la contratación de servicios o compra de productos a través del portal para empleados, que les ofrece no solamente un ahorro económico sino también de tiempo, ya que reciben los productos en su lugar de trabajo y se ahorran el desplazamiento o el hacer la gestión fuera del horario laboral.', 'Los trabajadores y trabajadoras tienen a su disposición un conjunto de beneficios sociales pactados por Banco Sabadell y los representantes sindicales en el acuerdo sobre medidas de conciliación de la vida familiar y personal con la laboral. Todos estos beneficios han sido comunicados a la totalidad de la plantilla y están recogidos en el portal del empleado de la intranet, por lo que son ampliamente conocidos por los trabajadores y trabajadoras, que los vienen solicitando y disfrutando desde hace tiempo.']","a la presencia del Grupo en diversos países, a la consiguiente variedad de legislaciones que rigen los contratos de alquiler, a la distinta naturaleza y posición económica de los propietarios entre otros factores","a la presencia del Grupo en diversos países, a la consiguiente variedad de legislaciones que rigen los contratos de alquiler, a la distinta naturaleza y posición económica de los propietarios entre otros factores",1.0,0.5,1.0
¿Qué han provocado los excepcionales resultados?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.', 'Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.']",también cada vez es más difícil mejorar,La compañía de Bankinter especializada en préstamos al consumo y tarjetas de crédito se ha consolidado como una de las principales palancas de crecimiento del banco,0.25,0.6666666666666666,0.5
"¿Cuál fue la consecuencia de la realización de una oferta de adquisición de minoritarios de Banco Santander Brasil, aceptada por títulos representativos del 13,65% del capital social?","['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,"la participación de Grupo Santander pasó a ser del 88,30% del capital",0.0,0.5,0.0
"¿A qué se debe el aumento en un 7,8% interanual de los ingresos del periodo enero-diciembre de 2014 ?","['El plan de incentivo anual (anual incentive plan) se centra en la mejora de los resultados financieros, por lo que su principal métrica es el beneficio de explotación antes de partidas excepcionales del Grupo.', 'Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'La política de gestión de personal llevada a cabo por la compañía permite obtener un alto nivel de conocimiento y contacto con la plantilla gracias a una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas que incluyen no solo políticas generales para regular la relación empresa/trabajador, sino también directivas específicas de Salud y Seguridad en el Trabajo, Formación y Educación, Diversidad e Igualdad de Oportunidades e Igual Remuneración entre Hombres y Mujeres. Por otro lado, aquellas filiales que disponen de una estructura de personal pequeña (eminentemente sociedades comerciales con menos de 10 empleados) se rigen eminentemente por la legislación laboral del país en el que desarrollan su actividad.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.']","a una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento",al crecimiento tanto del negocio móvil como del fijo,0.0,0.6666666666666666,1.0
"El hecho de que en un futuro llevará a cabo actividades que aporten valor y ayuden a reforzar la relación personal con determinados clientes, ¿qué consecuencias tendrá?","['Llevará a cabo actividades que aporten valor y ayuden a reforzar la relación personal con determinados clientes, por lo que será una oficina evolucionada que permitirá al Banco testar un nuevo modelo de atención y servicio.', 'En los segmentos más altos la relación humana y el asesoramiento seguirán siendo una parte troncal de nuestra propuesta de valor, por lo que la red física seguirá teniendo un papel central, pero dedicará más tiempo a la venta, a la captación y al asesoramiento y mucho menos a las tareas operativas.', 'Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'También, en la relación con sus propietarios, la Compañía refleja sus valores corporativos ya que les ofrece un canal directo con la Compañía para la resolución de incidencias, ofrecer respuesta ágil a sus inquietudes y necesidades de información, con el objetivo de reforzar el vínculo y el orgullo de pertenencia, a través de la aportación de valor al negocio entendida en su más amplio sentido.', 'Vivimos una parte cada vez más importante de nuestra vida a través de la conectividad y los servicios digitales, por eso, sabemos que la responsabilidad que asumimos en este ámbito condiciona el éxito a futuro. Así lo ven también nuestros grupos de interés, en particular inversores y analistas, que consideran que la seguridad y la privacidad es una de las temáticas más importantes en nuestro compromiso hacia el cliente (ver capítulo Materialidad).']",será una oficina evolucionada que permitirá al Banco testar un nuevo modelo de atención y servicio,será una oficina evolucionada que permitirá al Banco testar un nuevo modelo de atención y servicio,1.0,1.0,1.0
¿Por qué razón requiere especial mención la actuación de MAPFRE ante las catástrofes naturales donde una adecuada previsión de estos eventos y la correcta valoración de las pérdidas que pueden provocar son esenciales para la gestión de una compañía aseguradora?,"['RIESGO DE CATÁSTROFES NATURALES Especial mención requiere la actuación de MAPFRE ante las catástrofes naturales donde una adecuada previsión de estos eventos y la correcta valoración de las pérdidas que pueden provocar son esenciales para la gestión de una compañía aseguradora, ya que de ello depende el impacto económico que la empresa tendrá que absorber y también la respuesta que podrá dar a sus clientes.', 'La homologación de proveedores es imprescindible para todas las empresas que deseen contratar con MAPFRE, ya que garantiza la capacidad técnica, financiera y de calidad para cumplir con los compromisos que suscriben.', 'En este entorno, en la evolución de MAPFRE es de destacar: - Los magníficos resultados obtenidos en la mayor parte de los países, especialmente España y Brasil, y en los negocios de Reaseguro y Global Risks. - El crecimiento en las primas de No Vida, tanto en España como en el extranjero, así como en el reaseguro, que han permitido absorber la contracción del seguro de Vida en España. - La buena evolución del resultado del negocio de Vida, gracias a la mejora tanto del resultado de suscripción como de los ingresos financieros en Brasil.', 'Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.', 'Atresmedia es consciente de la decisiva labor de las empresas para la consecución de estas importantes metas y, por ese motivo, apoya con sus políticas, iniciativas y capacidad de difusión, la consecución de aquellos ODS en los que la contribución de la Compañía puede ser mayor y de especial incidencia.']",de ello depende el impacto económico que la empresa tendrá que absorber y también la respuesta que podrá dar a sus clientes,de ello depende el impacto económico que la empresa tendrá que absorber y también la respuesta que podrá dar a sus clientes,1.0,1.0,1.0
¿A qué se debe que en 2014 no se haya producido ningún expediente sancionador en materia de privacidad y protección de datos personales?,"['Durante 2014, la compañía ha realizado esfuerzos para incrementar la privacidad y seguridad de los datos, tanto de los empleados y colaboradores, como de los usuarios registrados y espectadores en general, para lo cual ha revisado y actualizado los procedimientos vigentes y ha añadido nuevos procedimientos. En particular, destaca la normalización de los aspectos relacionados con la contratación de servicios en la nube y el uso de tecnología en movilidad por parte de los empleados. Gracias al buen funcionamiento del sistema de control interno, en 2014 no se ha producido ningún expediente sancionador en materia de privacidad y protección de datos personales.', 'Se han reducido los índices de frecuencia y gravedad, como consecuencia de la disminución de los accidentes sin baja y no se han registrado accidentes graves, muy graves O mortales, ni enfermedades profesionales.', 'El año pasado resultó especialmente gratificante porque de los 72 tests que se realizaron no se detectó ningún positivo por VIH.', 'Nuestra trayectoria avala ese propósito de estabilidad, porque mantenemos el nombre, no nos hemos fusionado con nadie y no hemos comprado nada en España.', 'Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.']",al buen funcionamiento del sistema de control interno,al buen funcionamiento del sistema de control interno,1.0,0.5,1.0
¿A qué se debe que el gasóleo siga registrando una reducción?,"['El gasóleo sigue registrando una reducción debido a la sustitución de las calderas alimentadas por este combustible.', 'La decisión de Ofgem de reducir los subsidios encubiertos percibidos por los pequeños generadores diésel debido a los cargos de transporte. 2.', 'En 2014 ha continuado la caída en ventas como consecuencia de la situación general económica y en particular del sector de la construcción.', 'La tasa del mes de diciembre fue inferior a la esperada, debido a la baja de los precios del petróleo, alimentos y servicios (principalmente la caída de los precios de los alimentos con una baja del 4%).', 'En términos económicos, los ingresos por ventas de gas fueron de 2.378 millones de euros, 484 millones menores (–16,9%) a los del ejercicio 2014 como consecuencia de la disminución de las ventas físicas y del precio medio de venta.']",a la sustitución de las calderas alimentadas por este combustible,a la sustitución de las calderas alimentadas por este combustible,1.0,0.3333333333333333,1.0
"¿Qué efecto han tenido para Meliá Hotels International  las conclusiones de la encuesta ""Tienes la palabra 2015""?","['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,"ha renovado sus oficinas corporativas para hacer de ellas un espacio de colaboración más abierto, dinámico, flexible, sin barreras y para fortalecer la cercanía entre sus equipos",0.0,0.3333333333333333,0.0
¿Gracias a qué continuó mejorando en 2017 el mercado de la vivienda y la situación financiera de los hogares?,"['En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.', 'En 2017 las ventas han aumentado un 4,3% como consecuencia de una ligera recuperación de la situación general económica y también del sector de la construcción.', 'La vinculación del sector del seguro con el entorno macroeconómico resulta indudable. En este sentido, la economía mundial mejoró en los últimos meses del 2016 gracias a la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017. En conjunto, la economía global creció un 3,1%, cifra inferior a la del 2015, pero superior a la prevista a principios de año.', 'La región EMEA se espera que continúe presentando resultados positivos de cara a los próximos meses, ya que las dinámicas de mercado en Europa siguen siendo buenas tanto en los segmentos vacacional, como urbano.', 'Los mercados emisores canadiense y latinoamericanos muestran un buen ritmo de crecimiento desde enero -debido a las mejores condiciones climáticas que se dieron en el periodo-, y parece ser que el mercado emisor estadounidense también podría mejorar sus cifras en el corto plazo.']",al buen cuadro macroeconómico y en particular a la evolución del empleo,al buen cuadro macroeconómico y en particular a la evolución del empleo,1.0,0.5,1.0
¿Qué permite el mejor aprovechamiento del Big Data? ,"['Gracias al mejor aprovechamiento del Big Data es posible el desarrollo de modelos estadísticos de propensión al consumo de productos y servicios, con refresco diario de la información, lo que redunda en una adecuación de la oferta y por tanto de la eficacia en las acciones comerciales.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.']","es posible el desarrollo de modelos estadísticos de propensión al consumo de productos y servicios, con refresco diario de la información, lo que redunda en una adecuación de la oferta y por tanto de la eficacia en las acciones comerciales","es posible el desarrollo de modelos estadísticos de propensión al consumo de productos y servicios, con refresco diario de la información",1.0,0.5,1.0
"¿Gracias a qué hecho ha podido Bankinter ser el único banco que ha pagado todos sus dividendos en efectivo y, además, de forma trimestral?","['Bankinter ha sido el único banco que ha pagado todos sus dividendos en efectivo y, además, de forma trimestral, gracias al sólido crecimiento del negocio y a su buena situación en términos de solvencia, que le ha permitido no verse afectado por las restricciones marcadas por los organismos supervisores en la preservación del capital.', 'Bankinter compensó de forma orgánica, con el negocio de clientes, los resultados de 2016, que incluían los extraordinarios contabilizados con motivo de la operación de compra de Barclays Portugal.', 'Santander es uno de los bancos más rentables y eficientes gracias al talento y trabajo de nuestros equipos, que han conseguido unos resultados excelentes, haciendo las cosas de manera más sencilla, personal y justa.', 'La compañía de Bankinter especializada en préstamos al consumo y tarjetas de crédito se ha consolidado como una de las principales palancas de crecimiento del banco gracias a sus excepcionales resultados durante 2017.', 'Nuevas reglas que aceptamos de buen grado pues son iguales para todos y Bankinter tiene plena capacidad para cumplir con ellas como el que más.']","al sólido crecimiento del negocio y a su buena situación en términos de solvencia, que le ha permitido no verse afectado por las restricciones marcadas por los organismos supervisores en la preservación del capital","al sólido crecimiento del negocio y a su buena situación en términos de solvencia, que le ha permitido no verse afectado por las restricciones marcadas por los organismos supervisores en la preservación del capital",1.0,1.0,1.0
¿Por qué es inviable evaluar el volumen generado y la gestión efectuada a nivel mundial?,"['Respecto a la recuperación de los productos puestos en el mercado, es inviable evaluar el volumen generado y la gestión efectuada a nivel mundial, dado que no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel global.', 'Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.', 'Como consecuencia de lo anterior, el Grupo BBVA ni gestiona ni responde de la actividad desarrollada por la Fundación o por las entidades financieras que la Fundación adquiera para el cumplimiento de sus fines.', '*Los datos de 2014 no incluyen las emisiones correspondientes a la plataforma logística de Cabanillas ya que aún no se han realizado mediciones desde su apertura.', 'Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.']",no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel global,no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel globa,1.0,0.5,1.0
¿Qué efecto ha tenido la incorporación de Telecable?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,Existen dos Comités de Seguridad y Salud que cubren actualmente al 75% de la plantilla,0.0,1.0,0.0
"¿Por qué se pudo reducir la tasa de morosidad al 6,5%?","['La tasa de morosidad se ha reducido desde el 1,35% en 2016 al 1,13% a diciembre de 2017, gracias a un entorno macroeconómico más favorable y la aplicación de políticas prudentes.', 'Así, Bankia cerró el ejercicio 2018 con un elevado descenso de los riesgos dudosos del 31% (3.702 millones de euros) lo que permitió reducir la tasa de morosidad al 6,5%.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.', 'Por otro lado, los gastos financieros se han reducido significativamente como resultado de fructíferas negociaciones con los bancos que permitieron minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia.', 'La morosidad y el coste de crédito permanecen en niveles estables gracias a la mejora de desempeño de las carteras de auto en SC USA, tras la implantación de la nueva política de riesgos que tuvo lugar en el primer trimestre, enfocada a mejorar el perfil de las nuevas operaciones, y tras los ajustes realizados en el sector de Oil&Gas, en línea con la industria, en Santander Bank.']",Bankia cerró el ejercicio 2018 con un elevado descenso de los riesgos dudosos del 31% (3.702 millones de euros),Bankia cerró el ejercicio 2018 con un elevado descenso de los riesgos dudosos del 31% (3.702 millones de euros),0.75,1.0,1.0
¿Por qué se aplazó la fecha de entrada en vigor de su nombramiento hasta el 1 de enero de 2018?,"['Una nueva consejera no ejecutiva, Nicola Shaw, fue nombrada en la Junta General de Accionistas de 2017 para cubrir la vacante dejada por la Baronesa Kingsmill, quien dejó de su puesto como consejera en esa junta. La fecha de entrada en vigor de su nombramiento se aplazó hasta el 1 de enero de 2018, ya que no tenía la disponibilidad requerida antes de esa fecha.', 'Todas las propuestas deben pasar la tramitación por el Parlamento y el Consejo, por lo que se estima que la tramitación se alargará hasta finales de 2018 y que entrarán en vigor en 2019.', 'Gracias a esta medida, hemos mejorado la densidad de dichos envíos en un 1,5% respecto al año anterior.', 'Como consecuencia de los objetivos alcanzados en 2017, el Banco se sitúa en una posición sólida para encarar el Plan Director 2018-2020.', 'Igualmente la Junta General de Accionistas acordó a propuesta del Consejo de Administración y, previa propuesta de la Comisión de Nombramientos y Retribuciones, ratificar y nombrar Consejeros por un plazo de cuatro años, tal y como se recoge en los Estatutos Sociales a las siguientes personas: Rafael Miranda Robredo, que fue nombrado Consejero Externo Independiente por cooptación, y Presidente de Acerinox, el día 23 de abril de 2014 en sustitución del anterior Presidente Rafael Naranjo Olmedo, que dejo el cargo el día 21 de abril de 2014 por motivos de salud.']",no tenía la disponibilidad requerida antes de esa fecha,no tenía la disponibilidad requerida antes de esa fecha,1.0,1.0,1.0
"¿Gracias a qué han sido desarrollados este sistema, sus políticas y sus procedimientos?","['Este sistema, sus políticas y sus procedimientos están basados en el respeto a los Derechos Humanos y han sido desarrollados gracias al conocimiento y cercanía con toda la cadena de suministro.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.', 'Gracias a la eficacia de este Sistema de Gestión de Calidad y a los planes de mejora impulsados, las incidencias registradas en los procesos de producción, grabación y emisión de los contenidos mantienen desde hace años una evolución descendente.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.']",al conocimiento y cercanía con toda la cadena de suministro,al conocimiento y cercanía con toda la cadena de suministro,1.0,0.5,1.0
¿Qué permite a los bancos jugar un papel crucial en la lucha contra el cambio climático?,"['En este sentido ha hecho, junto con otros bancos, un llamamiento público a todas las entidades signatarias de los Principios de Ecuador para que apoyen la ampliación de esta exigencia.finanzas sosteniBles 2017 P.97 Finanzas sostenibles Los bancos juegan un papel crucial en la lucha contra el cambio climático gracias a su posición única para movilizar capital mediante inversiones, préstamos y funciones de asesoramiento.', 'El factor climático tiene cada vez mayor importancia, por lo que impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital.', 'Vidrala es consciente de la importancia que supone avanzar con paso firme en la lucha contra el cambio climático, por lo que ha manifestado su voluntad de participar en el camino marcado por la iniciativa Stop CO₂ Euskadi con la colaboración a través de sus actividades de diseño, I+D+i, administración y comercialización de envases de vidrio.', 'Asimismo, tras la COP21 la preocupación de los Estados por la lucha contra el cambio climático creció considerablemente, por lo que se espera que se intensifique la presión regulatoria sobre el sector energético, entre otros.', 'Como consecuencia de los objetivos alcanzados en 2017, el Banco se sitúa en una posición sólida para encarar el Plan Director 2018-2020.']","su posición única para movilizar capital mediante inversiones, préstamos y funciones de asesoramiento","su posición única para movilizar capital mediante inversiones, préstamos y funciones de asesoramiento",1.0,1.0,1.0
